epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
531,10616.1,1.75032,0.53986,0.00076,0.65889,0.43979,0.45011,0.15525,2.84601,2.38673,0.00224,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
532,10636,1.78107,0.59717,0.0008,0.65981,0.45026,0.44811,0.15384,2.8695,2.3403,0.00224,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
533,10655.9,1.77627,0.59329,0.00078,0.66489,0.45536,0.46022,0.15759,2.85643,2.34175,0.00225,0.0194664,0.0064888,0.0194664,0.0064888,0.0194664,0.0064888,0.0194664,0.0064888
534,10675.9,1.75573,0.58358,0.00077,0.67706,0.45536,0.4557,0.15604,2.8603,2.3037,0.00224,0.0194466,0.0064822,0.0194466,0.0064822,0.0194466,0.0064822,0.0194466,0.0064822
535,10695.9,1.70747,0.58444,0.00075,0.67733,0.44983,0.44954,0.15578,2.86147,2.33579,0.00224,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
536,10715.8,1.76152,0.56644,0.00077,0.6805,0.45089,0.46981,0.16016,2.84166,2.38578,0.00223,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
537,10735.9,1.81352,0.58166,0.00076,0.67994,0.44643,0.4606,0.1603,2.79966,2.42716,0.00222,0.0193872,0.0064624,0.0193872,0.0064624,0.0193872,0.0064624,0.0193872,0.0064624
538,10755.8,1.69944,0.54559,0.00075,0.70011,0.45858,0.48833,0.16031,2.81104,2.46742,0.00221,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
539,10775.7,1.68022,0.53034,0.00075,0.68957,0.45089,0.48139,0.1614,2.80959,2.46834,0.0022,0.0193476,0.0064492,0.0193476,0.0064492,0.0193476,0.0064492,0.0193476,0.0064492
540,10795.7,1.80583,0.58867,0.0008,0.68073,0.44643,0.47625,0.15824,2.82877,2.46835,0.00222,0.0193278,0.0064426,0.0193278,0.0064426,0.0193278,0.0064426,0.0193278,0.0064426
541,10815.6,1.80222,0.64224,0.00077,0.68345,0.44643,0.47503,0.15888,2.84191,2.43522,0.00223,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
542,10835.6,1.79971,0.60253,0.0008,0.6942,0.44643,0.4765,0.16095,2.84433,2.43635,0.00222,0.0192882,0.0064294,0.0192882,0.0064294,0.0192882,0.0064294,0.0192882,0.0064294
543,10855.5,1.73221,0.55074,0.00077,0.71144,0.45536,0.4855,0.1615,2.8694,2.40945,0.00223,0.0192684,0.0064228,0.0192684,0.0064228,0.0192684,0.0064228,0.0192684,0.0064228
544,10875.5,1.67197,0.57999,0.00075,0.70058,0.45536,0.47498,0.16422,2.86261,2.42579,0.00223,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
545,10895.4,1.7604,0.57396,0.00077,0.67537,0.44643,0.46799,0.16416,2.85169,2.38649,0.00223,0.0192288,0.0064096,0.0192288,0.0064096,0.0192288,0.0064096,0.0192288,0.0064096
546,10915.4,1.76793,0.62307,0.0008,0.68322,0.4375,0.45917,0.16169,2.84483,2.37166,0.00224,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
547,10935.3,1.76793,0.58307,0.00079,0.6962,0.43991,0.46642,0.16556,2.85627,2.3332,0.00225,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
548,10955.2,1.75677,0.60248,0.00076,0.69853,0.4375,0.46385,0.16546,2.83483,2.34643,0.00223,0.0191694,0.0063898,0.0191694,0.0063898,0.0191694,0.0063898,0.0191694,0.0063898
549,10975.2,1.80095,0.56821,0.00079,0.68539,0.42792,0.45333,0.16683,2.83323,2.37264,0.00223,0.0191496,0.0063832,0.0191496,0.0063832,0.0191496,0.0063832,0.0191496,0.0063832
550,10995.1,1.77246,0.59994,0.00079,0.69441,0.42857,0.45582,0.16769,2.83049,2.37558,0.00223,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
551,11015.1,1.74554,0.55923,0.00078,0.69566,0.42857,0.45353,0.16558,2.83901,2.4155,0.00224,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
552,11035,1.72802,0.60859,0.00076,0.69366,0.42458,0.45346,0.16612,2.84392,2.44001,0.00224,0.0190902,0.0063634,0.0190902,0.0063634,0.0190902,0.0063634,0.0190902,0.0063634
553,11055,1.76212,0.59034,0.00076,0.72367,0.43258,0.473,0.16939,2.84337,2.45108,0.00223,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
554,11074.9,1.78112,0.61792,0.00077,0.70339,0.42347,0.4455,0.16745,2.84116,2.50858,0.00223,0.0190506,0.0063502,0.0190506,0.0063502,0.0190506,0.0063502,0.0190506,0.0063502
555,11094.9,1.76096,0.62415,0.00079,0.70099,0.43304,0.46466,0.17038,2.83486,2.47139,0.00223,0.0190308,0.0063436,0.0190308,0.0063436,0.0190308,0.0063436,0.0190308,0.0063436
556,11114.8,1.73649,0.60515,0.00075,0.69585,0.42897,0.46458,0.17271,2.83778,2.45235,0.00223,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
557,11134.8,1.7299,0.6111,0.00076,0.71235,0.42411,0.4691,0.17506,2.82941,2.46919,0.00221,0.0189912,0.0063304,0.0189912,0.0063304,0.0189912,0.0063304,0.0189912,0.0063304
558,11154.7,1.69936,0.58232,0.00074,0.70627,0.42411,0.47022,0.17531,2.82442,2.45659,0.00221,0.0189714,0.0063238,0.0189714,0.0063238,0.0189714,0.0063238,0.0189714,0.0063238
559,11174.6,1.72433,0.5709,0.00076,0.66764,0.43304,0.46934,0.17489,2.82465,2.42855,0.00221,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
560,11194.6,1.68013,0.59494,0.00072,0.68715,0.44126,0.47237,0.17323,2.82427,2.42898,0.00222,0.0189318,0.0063106,0.0189318,0.0063106,0.0189318,0.0063106,0.0189318,0.0063106
561,11214.5,1.72916,0.60401,0.00075,0.67642,0.43863,0.46619,0.17157,2.8352,2.42806,0.00221,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
562,11234.5,1.72975,0.5811,0.00075,0.67781,0.44196,0.46518,0.16701,2.85603,2.3994,0.00222,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
563,11254.4,1.70757,0.61121,0.00076,0.68534,0.44643,0.46621,0.16799,2.84295,2.37272,0.00222,0.0188724,0.0062908,0.0188724,0.0062908,0.0188724,0.0062908,0.0188724,0.0062908
564,11274.4,1.7473,0.58292,0.00078,0.69777,0.4535,0.48319,0.17047,2.84371,2.35972,0.00222,0.0188526,0.0062842,0.0188526,0.0062842,0.0188526,0.0062842,0.0188526,0.0062842
565,11294.3,1.76519,0.58008,0.00078,0.70792,0.45444,0.49007,0.17003,2.85366,2.30126,0.00223,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
566,11314.3,1.71565,0.57677,0.00074,0.69299,0.44643,0.47559,0.16979,2.85871,2.28707,0.00223,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
567,11334.2,1.77533,0.60552,0.00077,0.70495,0.448,0.47307,0.16857,2.85459,2.30175,0.00223,0.0187932,0.0062644,0.0187932,0.0062644,0.0187932,0.0062644,0.0187932,0.0062644
568,11354.2,1.73613,0.61719,0.00077,0.70297,0.45536,0.48262,0.16862,2.85302,2.3545,0.00223,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
569,11374.1,1.74399,0.6079,0.00076,0.69653,0.44643,0.46582,0.16529,2.86772,2.35474,0.00223,0.0187536,0.0062512,0.0187536,0.0062512,0.0187536,0.0062512,0.0187536,0.0062512
570,11394.1,1.68284,0.60083,0.00072,0.70111,0.44643,0.47601,0.16623,2.87147,2.36461,0.00222,0.0187338,0.0062446,0.0187338,0.0062446,0.0187338,0.0062446,0.0187338,0.0062446
571,11414,1.75258,0.57439,0.00073,0.69935,0.45982,0.48068,0.16679,2.85637,2.3506,0.00222,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
572,11433.9,1.68115,0.58307,0.00072,0.70707,0.45089,0.47501,0.1674,2.86362,2.33707,0.00222,0.0186942,0.0062314,0.0186942,0.0062314,0.0186942,0.0062314,0.0186942,0.0062314
573,11453.9,1.76169,0.5904,0.00075,0.70319,0.45982,0.48797,0.16923,2.86752,2.32972,0.00222,0.0186744,0.0062248,0.0186744,0.0062248,0.0186744,0.0062248,0.0186744,0.0062248
574,11473.8,1.78286,0.58314,0.00079,0.69092,0.46875,0.48736,0.16933,2.83859,2.3531,0.00221,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
575,11493.8,1.77482,0.55924,0.00077,0.72552,0.44643,0.49077,0.17126,2.83477,2.38765,0.00221,0.0186348,0.0062116,0.0186348,0.0062116,0.0186348,0.0062116,0.0186348,0.0062116
576,11513.7,1.67795,0.53221,0.00074,0.74049,0.44643,0.49239,0.17235,2.84551,2.38592,0.0022,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
577,11533.6,1.65717,0.50548,0.00072,0.68532,0.45982,0.48909,0.17338,2.83505,2.38642,0.0022,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
578,11553.6,1.78586,0.58354,0.00075,0.68506,0.46429,0.49346,0.17285,2.83571,2.41999,0.00219,0.0185754,0.0061918,0.0185754,0.0061918,0.0185754,0.0061918,0.0185754,0.0061918
579,11573.5,1.64406,0.58863,0.00073,0.714,0.44643,0.49279,0.17598,2.83304,2.43592,0.00219,0.0185556,0.0061852,0.0185556,0.0061852,0.0185556,0.0061852,0.0185556,0.0061852
580,11593.5,1.63451,0.57248,0.00072,0.72448,0.44196,0.49251,0.17736,2.82262,2.47415,0.00219,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
581,11613.4,1.68944,0.58788,0.00073,0.72043,0.43715,0.48982,0.18123,2.83034,2.47294,0.00219,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
582,11633.4,1.66377,0.58572,0.00072,0.70148,0.44196,0.48885,0.17882,2.8357,2.49012,0.00219,0.0184962,0.0061654,0.0184962,0.0061654,0.0184962,0.0061654,0.0184962,0.0061654
583,11653.3,1.68682,0.56729,0.00072,0.71255,0.42857,0.48298,0.1764,2.83579,2.4806,0.00219,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
584,11673.3,1.69018,0.61982,0.00075,0.7094,0.43594,0.48609,0.17677,2.85223,2.46569,0.0022,0.0184566,0.0061522,0.0184566,0.0061522,0.0184566,0.0061522,0.0184566,0.0061522
585,11693.2,1.65031,0.55989,0.00072,0.66447,0.45536,0.48651,0.17863,2.84144,2.45444,0.00219,0.0184368,0.0061456,0.0184368,0.0061456,0.0184368,0.0061456,0.0184368,0.0061456
586,11713.2,1.71346,0.58232,0.00073,0.66818,0.44949,0.48418,0.18062,2.84501,2.46254,0.0022,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
587,11733.1,1.73111,0.56889,0.00073,0.67942,0.45415,0.49466,0.17873,2.85573,2.45567,0.00222,0.0183972,0.0061324,0.0183972,0.0061324,0.0183972,0.0061324,0.0183972,0.0061324
588,11753.1,1.71326,0.55136,0.00073,0.69168,0.46071,0.50267,0.18039,2.85883,2.47238,0.00222,0.0183774,0.0061258,0.0183774,0.0061258,0.0183774,0.0061258,0.0183774,0.0061258
589,11773,1.68883,0.53219,0.00072,0.69774,0.46875,0.50452,0.17985,2.8721,2.47405,0.00224,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
590,11793,1.70644,0.51621,0.00075,0.68954,0.46875,0.50786,0.18149,2.84327,2.48412,0.00224,0.0183378,0.0061126,0.0183378,0.0061126,0.0183378,0.0061126,0.0183378,0.0061126
591,11812.9,1.66082,0.48543,0.00071,0.684,0.46429,0.49848,0.17733,2.85331,2.49762,0.00224,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
592,11832.9,1.70832,0.52804,0.00074,0.67921,0.46318,0.49511,0.17822,2.88538,2.46923,0.00223,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
593,11852.8,1.67315,0.5155,0.00073,0.66649,0.45982,0.49236,0.17696,2.88937,2.46405,0.00223,0.0182784,0.0060928,0.0182784,0.0060928,0.0182784,0.0060928,0.0182784,0.0060928
594,11872.7,1.71811,0.60511,0.00072,0.66696,0.46491,0.4926,0.17707,2.88707,2.45984,0.00223,0.0182586,0.0060862,0.0182586,0.0060862,0.0182586,0.0060862,0.0182586,0.0060862
595,11892.7,1.62968,0.54582,0.0007,0.66508,0.45982,0.49272,0.17611,2.87111,2.45515,0.00222,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
596,11912.6,1.73892,0.58779,0.00074,0.67082,0.46398,0.49749,0.17723,2.84618,2.4567,0.00222,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
597,11932.6,1.66765,0.57657,0.00071,0.68096,0.4669,0.50125,0.17861,2.82603,2.5012,0.00223,0.0181992,0.0060664,0.0181992,0.0060664,0.0181992,0.0060664,0.0181992,0.0060664
598,11952.5,1.72637,0.56488,0.00076,0.66949,0.46875,0.49393,0.17615,2.8319,2.53557,0.00223,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
599,11972.4,1.66276,0.54034,0.00075,0.65955,0.47569,0.49719,0.17584,2.82632,2.55066,0.00222,0.0181596,0.0060532,0.0181596,0.0060532,0.0181596,0.0060532,0.0181596,0.0060532
600,11992.4,1.70697,0.57808,0.0007,0.66219,0.47256,0.49689,0.17441,2.81286,2.53385,0.00222,0.0181398,0.0060466,0.0181398,0.0060466,0.0181398,0.0060466,0.0181398,0.0060466
601,12012.3,1.64652,0.51381,0.00073,0.6946,0.45089,0.48727,0.17141,2.8182,2.5434,0.00222,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
602,12032.3,1.67464,0.55994,0.00072,0.69817,0.45089,0.49424,0.17273,2.8262,2.53573,0.00222,0.0181002,0.0060334,0.0181002,0.0060334,0.0181002,0.0060334,0.0181002,0.0060334
603,12052.2,1.73832,0.60072,0.00076,0.68442,0.45982,0.49256,0.17129,2.81552,2.52384,0.00222,0.0180804,0.0060268,0.0180804,0.0060268,0.0180804,0.0060268,0.0180804,0.0060268
604,12072.1,1.69425,0.59359,0.00075,0.69886,0.45089,0.49485,0.17142,2.81727,2.50624,0.00221,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
605,12092.1,1.65863,0.5441,0.00071,0.70242,0.45536,0.49384,0.17161,2.82324,2.48827,0.00221,0.0180408,0.0060136,0.0180408,0.0060136,0.0180408,0.0060136,0.0180408,0.0060136
606,12112,1.70231,0.55117,0.00074,0.70982,0.45866,0.49596,0.17149,2.8074,2.46103,0.00221,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
607,12132,1.68021,0.52192,0.00071,0.70173,0.45089,0.49342,0.17296,2.80951,2.42523,0.00221,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
608,12151.9,1.6752,0.56146,0.00073,0.69588,0.45089,0.4934,0.17338,2.81843,2.39289,0.00221,0.0179814,0.0059938,0.0179814,0.0059938,0.0179814,0.0059938,0.0179814,0.0059938
609,12171.8,1.63639,0.57567,0.0007,0.69553,0.44643,0.4933,0.17376,2.80661,2.39185,0.00221,0.0179616,0.0059872,0.0179616,0.0059872,0.0179616,0.0059872,0.0179616,0.0059872
610,12191.8,1.67032,0.55693,0.00071,0.68801,0.44643,0.48965,0.17296,2.79943,2.40162,0.00221,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
611,12211.8,1.76427,0.58232,0.00074,0.6879,0.45089,0.50063,0.17631,2.81099,2.41125,0.0022,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
612,12231.7,1.67391,0.5423,0.00072,0.70295,0.44372,0.49852,0.17714,2.77952,2.38764,0.0022,0.0179022,0.0059674,0.0179022,0.0059674,0.0179022,0.0059674,0.0179022,0.0059674
613,12251.6,1.68982,0.57089,0.00072,0.70589,0.45089,0.50085,0.17735,2.78645,2.38328,0.00219,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
614,12271.6,1.61704,0.52227,0.00067,0.67358,0.46982,0.51327,0.18249,2.77001,2.38034,0.00219,0.0178626,0.0059542,0.0178626,0.0059542,0.0178626,0.0059542,0.0178626,0.0059542
615,12291.5,1.679,0.53711,0.00074,0.68162,0.46832,0.51205,0.18404,2.76496,2.39283,0.00219,0.0178428,0.0059476,0.0178428,0.0059476,0.0178428,0.0059476,0.0178428,0.0059476
616,12311.5,1.71404,0.5443,0.00075,0.71073,0.4607,0.52588,0.18679,2.75692,2.39329,0.00219,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
617,12331.4,1.62871,0.50893,0.0007,0.70822,0.46429,0.52711,0.18745,2.76162,2.38866,0.00218,0.0178032,0.0059344,0.0178032,0.0059344,0.0178032,0.0059344,0.0178032,0.0059344
618,12351.4,1.67532,0.51774,0.00071,0.71667,0.46299,0.52846,0.18636,2.75699,2.38129,0.00218,0.0177834,0.0059278,0.0177834,0.0059278,0.0177834,0.0059278,0.0177834,0.0059278
619,12371.4,1.67742,0.54375,0.00071,0.7143,0.46429,0.52644,0.18577,2.75288,2.37461,0.00219,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
620,12391.3,1.71782,0.56342,0.00073,0.71638,0.46233,0.52546,0.18556,2.75978,2.36883,0.00219,0.0177438,0.0059146,0.0177438,0.0059146,0.0177438,0.0059146,0.0177438,0.0059146
621,12411.2,1.68098,0.56882,0.00072,0.71247,0.45089,0.5211,0.18332,2.76438,2.35512,0.00219,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
622,12431.2,1.67233,0.58998,0.00072,0.70827,0.45536,0.52012,0.18361,2.76868,2.35586,0.00219,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
623,12451.1,1.68254,0.6084,0.00073,0.70608,0.46115,0.52612,0.18309,2.77217,2.33884,0.0022,0.0176844,0.0058948,0.0176844,0.0058948,0.0176844,0.0058948,0.0176844,0.0058948
624,12471,1.71778,0.6002,0.00076,0.68054,0.47552,0.52102,0.18109,2.78433,2.32276,0.0022,0.0176646,0.0058882,0.0176646,0.0058882,0.0176646,0.0058882,0.0176646,0.0058882
625,12491,1.66383,0.58602,0.00072,0.71123,0.46182,0.52032,0.18007,2.79077,2.31995,0.0022,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
626,12511,1.66235,0.56747,0.00073,0.67695,0.48214,0.5213,0.17995,2.79407,2.31468,0.00221,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
627,12530.9,1.6386,0.51184,0.00072,0.67826,0.48214,0.52125,0.1799,2.80065,2.32245,0.00221,0.0176052,0.0058684,0.0176052,0.0058684,0.0176052,0.0058684,0.0176052,0.0058684
628,12550.8,1.72479,0.51626,0.00072,0.68257,0.47768,0.5239,0.18173,2.79509,2.30237,0.00222,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
629,12570.8,1.64126,0.49365,0.0007,0.68904,0.47768,0.52521,0.18197,2.79413,2.29221,0.00222,0.0175656,0.0058552,0.0175656,0.0058552,0.0175656,0.0058552,0.0175656,0.0058552
630,12590.7,1.60727,0.51294,0.0007,0.6952,0.47857,0.52586,0.18068,2.79374,2.30628,0.00223,0.0175458,0.0058486,0.0175458,0.0058486,0.0175458,0.0058486,0.0175458,0.0058486
631,12610.6,1.71366,0.55095,0.00075,0.69101,0.48214,0.52434,0.17952,2.7863,2.30435,0.00223,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
632,12630.6,1.69848,0.55628,0.00075,0.68922,0.48214,0.52623,0.18122,2.79149,2.30914,0.00222,0.0175062,0.0058354,0.0175062,0.0058354,0.0175062,0.0058354,0.0175062,0.0058354
633,12650.5,1.62704,0.54397,0.00069,0.6874,0.48214,0.52578,0.18146,2.78832,2.30417,0.00222,0.0174864,0.0058288,0.0174864,0.0058288,0.0174864,0.0058288,0.0174864,0.0058288
634,12670.5,1.65174,0.56757,0.00071,0.74354,0.45089,0.52116,0.17936,2.7925,2.30757,0.00222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
635,12690.4,1.59132,0.53643,0.00069,0.73408,0.45599,0.51986,0.18174,2.78605,2.30351,0.00222,0.0174468,0.0058156,0.0174468,0.0058156,0.0174468,0.0058156,0.0174468,0.0058156
636,12710.4,1.6453,0.54496,0.00072,0.75258,0.45089,0.51951,0.17993,2.77532,2.30937,0.00222,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
637,12730.3,1.69096,0.56543,0.00074,0.71744,0.46429,0.51963,0.18155,2.77734,2.31502,0.00223,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
638,12750.2,1.61717,0.50957,0.0007,0.71546,0.47147,0.51821,0.17854,2.78995,2.312,0.00222,0.0173874,0.0057958,0.0173874,0.0057958,0.0173874,0.0057958,0.0173874,0.0057958
639,12770.2,1.60482,0.49679,0.00069,0.70602,0.47174,0.51877,0.17934,2.79298,2.2936,0.00223,0.0173676,0.0057892,0.0173676,0.0057892,0.0173676,0.0057892,0.0173676,0.0057892
640,12790.1,1.6626,0.51113,0.00071,0.71313,0.46875,0.51792,0.17947,2.78359,2.28829,0.00223,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
641,12810.1,1.70538,0.57551,0.00073,0.73678,0.46237,0.51834,0.17754,2.79131,2.29557,0.00223,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
642,12830,1.67331,0.53506,0.00072,0.7407,0.46429,0.51767,0.17553,2.79608,2.30826,0.00224,0.0173082,0.0057694,0.0173082,0.0057694,0.0173082,0.0057694,0.0173082,0.0057694
643,12850,1.67936,0.56266,0.00069,0.73727,0.46353,0.51787,0.1752,2.80287,2.30597,0.00223,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
644,12870,1.64018,0.5431,0.00072,0.73548,0.45927,0.51846,0.17506,2.8011,2.31425,0.00223,0.0172686,0.0057562,0.0172686,0.0057562,0.0172686,0.0057562,0.0172686,0.0057562
645,12890,1.63726,0.55643,0.00071,0.73518,0.45857,0.51867,0.17473,2.81204,2.32255,0.00224,0.0172488,0.0057496,0.0172488,0.0057496,0.0172488,0.0057496,0.0172488,0.0057496
646,12909.9,1.63956,0.55158,0.00071,0.73955,0.45636,0.51763,0.17347,2.81541,2.33015,0.00224,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
647,12929.8,1.67309,0.56017,0.0007,0.6948,0.45982,0.51006,0.17368,2.80937,2.34221,0.00224,0.0172092,0.0057364,0.0172092,0.0057364,0.0172092,0.0057364,0.0172092,0.0057364
648,12949.8,1.67483,0.53962,0.00071,0.68852,0.46875,0.51134,0.17587,2.80049,2.34002,0.00223,0.0171894,0.0057298,0.0171894,0.0057298,0.0171894,0.0057298,0.0171894,0.0057298
649,12969.7,1.63044,0.52401,0.00068,0.69338,0.45982,0.51431,0.17624,2.80612,2.34781,0.00224,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
650,12989.7,1.67389,0.53587,0.0007,0.69499,0.45982,0.51408,0.17775,2.80779,2.359,0.00224,0.0171498,0.0057166,0.0171498,0.0057166,0.0171498,0.0057166,0.0171498,0.0057166
651,13009.6,1.66513,0.53506,0.00071,0.69138,0.45982,0.51122,0.17847,2.79998,2.3596,0.00224,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
652,13029.5,1.66941,0.52043,0.00071,0.70467,0.45803,0.51067,0.17655,2.79545,2.36801,0.00223,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
653,13049.5,1.62616,0.53381,0.00069,0.6904,0.44643,0.50883,0.17607,2.79061,2.37684,0.00223,0.0170904,0.0056968,0.0170904,0.0056968,0.0170904,0.0056968,0.0170904,0.0056968
654,13069.5,1.63714,0.51928,0.0007,0.68797,0.45279,0.50768,0.17591,2.79422,2.38592,0.00224,0.0170706,0.0056902,0.0170706,0.0056902,0.0170706,0.0056902,0.0170706,0.0056902
655,13089.4,1.57817,0.50838,0.00068,0.66105,0.45982,0.50941,0.17689,2.79486,2.38162,0.00224,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
656,13109.3,1.59341,0.50285,0.00068,0.65025,0.45651,0.50121,0.17783,2.79197,2.37942,0.00223,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
657,13129.3,1.69187,0.49596,0.00073,0.6443,0.46429,0.50172,0.17862,2.79406,2.37719,0.00223,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
658,13149.2,1.69382,0.52873,0.00072,0.6392,0.45982,0.48804,0.17676,2.7929,2.37505,0.00223,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
659,13169.1,1.67478,0.5578,0.00071,0.65001,0.45982,0.48693,0.17686,2.79445,2.37449,0.00223,0.0169716,0.0056572,0.0169716,0.0056572,0.0169716,0.0056572,0.0169716,0.0056572
660,13189.1,1.67934,0.56808,0.00072,0.65133,0.45982,0.48584,0.17502,2.79962,2.37223,0.00224,0.0169518,0.0056506,0.0169518,0.0056506,0.0169518,0.0056506,0.0169518,0.0056506
661,13209,1.6674,0.51537,0.00072,0.65909,0.45982,0.48526,0.17587,2.80477,2.36396,0.00223,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
662,13229,1.65035,0.51366,0.0007,0.6641,0.45896,0.48526,0.17675,2.80682,2.35398,0.00223,0.0169122,0.0056374,0.0169122,0.0056374,0.0169122,0.0056374,0.0169122,0.0056374
663,13248.9,1.62678,0.49269,0.00069,0.66118,0.45301,0.48501,0.17535,2.80527,2.36035,0.00223,0.0168924,0.0056308,0.0168924,0.0056308,0.0168924,0.0056308,0.0168924,0.0056308
664,13268.8,1.56437,0.47612,0.00067,0.66105,0.45275,0.48522,0.17718,2.79988,2.36635,0.00223,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
